filename,width,height,class,xmin,ymin,xmax,ymax
0000102,800.0,600.0,36,463.0,191.0,495.0,214.0
0000102,800.0,600.0,13,531.0,258.0,601.0,323.0
0000102,800.0,600.0,8,463.0,427.0,492.0,458.0
0000103,800.0,600.0,7,287.0,407.0,316.0,447.0
0000103,800.0,600.0,36,163.0,517.0,193.0,543.0
0000103,800.0,600.0,36,487.0,334.0,508.0,370.0
0000103,800.0,600.0,36,411.0,9.0,442.0,27.0
0000103,800.0,600.0,36,504.0,75.0,523.0,108.0
0000103,800.0,600.0,36,590.0,26.0,622.0,49.0
0000103,800.0,600.0,36,629.0,199.0,653.0,232.0
0000103,800.0,600.0,36,414.0,183.0,440.0,207.0
0000104,800.0,600.0,7,88.0,79.0,129.0,120.0
0000104,800.0,600.0,6,150.0,131.0,203.0,183.0
0000105,800.0,600.0,7,105.0,182.0,145.0,211.0
0000105,800.0,600.0,15,179.0,192.0,227.0,246.0
0000105,800.0,600.0,8,227.0,472.0,262.0,508.0
0000106,800.0,600.0,8,119.0,151.0,154.0,188.0
0000107,800.0,600.0,5,119.0,420.0,171.0,469.0
0000107,800.0,600.0,24,336.0,308.0,395.0,371.0
0000107,800.0,600.0,8,442.0,12.0,472.0,41.0
0000107,800.0,600.0,32,409.0,115.0,463.0,159.0
0000107,800.0,600.0,36,580.0,338.0,618.0,375.0
0000107,800.0,600.0,36,640.0,175.0,668.0,203.0
0000107,800.0,600.0,36,584.0,202.0,618.0,216.0
0000107,800.0,600.0,36,540.0,178.0,567.0,208.0
0000107,800.0,600.0,13,498.0,123.0,583.0,178.0
0000107,800.0,600.0,13,578.0,64.0,643.0,125.0
0000107,800.0,600.0,8,386.0,170.0,415.0,201.0
0000108,800.0,600.0,36,233.0,132.0,255.0,164.0
0000108,800.0,600.0,13,186.0,162.0,252.0,228.0
0000108,800.0,600.0,36,443.0,190.0,480.0,223.0
0000111,800.0,600.0,6,227.0,217.0,267.0,254.0
0000111,800.0,600.0,5,270.0,200.0,320.0,271.0
0000113,800.0,600.0,36,175.0,73.0,199.0,95.0
0000113,800.0,600.0,36,202.0,76.0,220.0,108.0
0000113,800.0,600.0,36,209.0,84.0,242.0,109.0
0000113,800.0,600.0,36,224.0,99.0,241.0,131.0
0000113,800.0,600.0,36,219.0,130.0,240.0,162.0
0000113,800.0,600.0,7,185.0,133.0,217.0,173.0
0000113,800.0,600.0,36,249.0,139.0,284.0,162.0
0000113,800.0,600.0,36,279.0,128.0,302.0,154.0
0000113,800.0,600.0,36,321.0,108.0,342.0,141.0
0000113,800.0,600.0,24,287.0,157.0,327.0,200.0
0000113,800.0,600.0,6,293.0,420.0,335.0,456.0
0000113,800.0,600.0,7,336.0,549.0,367.0,588.0
0000113,800.0,600.0,36,509.0,315.0,549.0,335.0
0000113,800.0,600.0,36,455.0,241.0,474.0,282.0
0000113,800.0,600.0,36,435.0,207.0,474.0,225.0
0000113,800.0,600.0,36,447.0,105.0,464.0,142.0
0000113,800.0,600.0,32,359.0,150.0,407.0,184.0
0000113,800.0,600.0,36,432.0,0.0,471.0,15.0
0000113,800.0,600.0,36,477.0,0.0,511.0,16.0
0000113,800.0,600.0,36,491.0,16.0,522.0,45.0
0000113,800.0,600.0,24,559.0,188.0,596.0,245.0
0000114,800.0,600.0,6,145.0,206.0,192.0,265.0
0000116,800.0,600.0,7,155.0,138.0,186.0,169.0
0000116,800.0,600.0,7,49.0,278.0,74.0,309.0
0000117,800.0,600.0,7,108.0,149.0,138.0,182.0
0000117,800.0,600.0,7,66.0,219.0,94.0,255.0
0000117,800.0,600.0,7,184.0,426.0,229.0,459.0
0000119,800.0,600.0,36,203.0,129.0,240.0,149.0
0000119,800.0,600.0,8,206.0,192.0,238.0,218.0
0000119,800.0,600.0,24,135.0,213.0,179.0,257.0
0000119,800.0,600.0,6,506.0,119.0,556.0,169.0
0000119,800.0,600.0,8,190.0,454.0,217.0,484.0
0000120,800.0,600.0,8,265.0,41.0,310.0,73.0
0000120,800.0,600.0,8,288.0,109.0,328.0,139.0
0000120,800.0,600.0,8,193.0,403.0,225.0,433.0
0000120,800.0,600.0,24,306.0,401.0,376.0,453.0
0000120,800.0,600.0,36,530.0,11.0,567.0,26.0
0000120,800.0,600.0,8,181.0,67.0,212.0,95.0
0000120,800.0,600.0,8,184.0,279.0,207.0,307.0
0000122,800.0,600.0,13,192.0,83.0,240.0,136.0
0000122,800.0,600.0,15,279.0,81.0,332.0,143.0
0000122,800.0,600.0,6,326.0,124.0,382.0,173.0
0000122,800.0,600.0,6,216.0,166.0,260.0,208.0
0000122,800.0,600.0,6,143.0,191.0,184.0,233.0
0000122,800.0,600.0,5,179.0,200.0,221.0,252.0
0000122,800.0,600.0,6,232.0,260.0,272.0,311.0
0000122,800.0,600.0,6,147.0,291.0,187.0,342.0
0000122,800.0,600.0,6,173.0,351.0,215.0,395.0
0000122,800.0,600.0,13,208.0,327.0,272.0,393.0
0000122,800.0,600.0,24,206.0,386.0,255.0,420.0
0000122,800.0,600.0,5,234.0,399.0,284.0,473.0
0000122,800.0,600.0,6,292.0,476.0,334.0,529.0
0000122,800.0,600.0,6,453.0,493.0,512.0,544.0
0000122,800.0,600.0,6,458.0,423.0,509.0,472.0
0000122,800.0,600.0,6,536.0,430.0,601.0,485.0
0000122,800.0,600.0,13,413.0,327.0,495.0,412.0
0000122,800.0,600.0,32,336.0,75.0,372.0,104.0
0000122,800.0,600.0,36,192.0,171.0,210.0,206.0
0000122,800.0,600.0,36,202.0,418.0,238.0,436.0
0000123,800.0,600.0,36,114.0,79.0,145.0,94.0
0000123,800.0,600.0,36,147.0,137.0,169.0,173.0
0000123,800.0,600.0,36,163.0,204.0,199.0,222.0
0000123,800.0,600.0,36,341.0,213.0,372.0,232.0
0000123,800.0,600.0,36,272.0,112.0,305.0,135.0
0000123,800.0,600.0,36,334.0,123.0,350.0,152.0
0000123,800.0,600.0,36,288.0,91.0,320.0,106.0
0000123,800.0,600.0,36,303.0,70.0,326.0,101.0
0000123,800.0,600.0,36,337.0,57.0,354.0,84.0
0000123,800.0,600.0,36,416.0,0.0,446.0,14.0
0000123,800.0,600.0,36,419.0,116.0,442.0,144.0
0000123,800.0,600.0,36,408.0,163.0,444.0,184.0
0000123,800.0,600.0,36,483.0,58.0,519.0,78.0
0000123,800.0,600.0,36,468.0,106.0,487.0,136.0
0000123,800.0,600.0,36,529.0,154.0,547.0,193.0
0000123,800.0,600.0,36,384.0,304.0,421.0,324.0
0000123,800.0,600.0,36,391.0,321.0,417.0,347.0
0000123,800.0,600.0,36,394.0,432.0,414.0,467.0
0000123,800.0,600.0,36,477.0,359.0,507.0,388.0
0000123,800.0,600.0,36,488.0,382.0,509.0,420.0
0000123,800.0,600.0,36,547.0,334.0,580.0,359.0
0000123,800.0,600.0,36,694.0,265.0,724.0,292.0
0000123,800.0,600.0,36,580.0,196.0,618.0,221.0
0000123,800.0,600.0,36,630.0,183.0,663.0,205.0
0000123,800.0,600.0,36,611.0,151.0,628.0,184.0
0000123,800.0,600.0,36,593.0,79.0,633.0,101.0
0000123,800.0,600.0,36,580.0,11.0,598.0,41.0
0000123,800.0,600.0,36,614.0,4.0,655.0,19.0
0000123,800.0,600.0,32,454.0,275.0,494.0,327.0
0000123,800.0,600.0,36,93.0,300.0,111.0,338.0
0000123,800.0,600.0,8,350.0,56.0,378.0,84.0
0000124,800.0,600.0,6,317.0,95.0,368.0,142.0
0000126,800.0,600.0,8,224.0,458.0,255.0,491.0
0000128,800.0,600.0,11,190.0,406.0,230.0,434.0
0000130,800.0,600.0,5,292.0,34.0,351.0,97.0
0000130,800.0,600.0,24,221.0,79.0,269.0,129.0
0000130,800.0,600.0,13,142.0,353.0,205.0,407.0
0000130,800.0,600.0,6,533.0,535.0,581.0,577.0
0000131,800.0,600.0,13,189.0,89.0,254.0,152.0
0000132,800.0,600.0,16,212.0,93.0,251.0,142.0
0000132,800.0,600.0,6,539.0,457.0,580.0,501.0
0000133,800.0,600.0,13,309.0,178.0,374.0,249.0
0000133,800.0,600.0,13,653.0,187.0,708.0,241.0
0000134,800.0,600.0,6,247.0,196.0,284.0,225.0
0000134,800.0,600.0,6,163.0,323.0,206.0,368.0
0000135,800.0,600.0,8,218.0,113.0,252.0,143.0
0000135,800.0,600.0,35,342.0,233.0,394.0,264.0
0000136,800.0,600.0,13,213.0,125.0,282.0,193.0
0000136,800.0,600.0,8,375.0,87.0,408.0,121.0
0000136,800.0,600.0,5,145.0,304.0,194.0,354.0
0000136,800.0,600.0,5,246.0,385.0,294.0,438.0
0000136,800.0,600.0,8,112.0,363.0,140.0,399.0
0000136,800.0,600.0,8,139.0,375.0,166.0,408.0
0000136,800.0,600.0,8,341.0,476.0,374.0,508.0
0000136,800.0,600.0,36,313.0,292.0,345.0,317.0
0000136,800.0,600.0,36,376.0,310.0,406.0,335.0
0000136,800.0,600.0,36,411.0,276.0,438.0,309.0
0000136,800.0,600.0,36,509.0,166.0,530.0,197.0
0000136,800.0,600.0,36,449.0,79.0,477.0,110.0
0000136,800.0,600.0,36,438.0,43.0,475.0,64.0
0000136,800.0,600.0,36,533.0,26.0,573.0,44.0
0000136,800.0,600.0,8,597.0,467.0,628.0,493.0
0000137,800.0,600.0,13,157.0,98.0,230.0,162.0
0000139,800.0,600.0,5,159.0,145.0,214.0,199.0
0000139,800.0,600.0,5,218.0,219.0,257.0,271.0
0000139,800.0,600.0,5,249.0,224.0,300.0,279.0
0000139,800.0,600.0,5,201.0,268.0,263.0,324.0
0000139,800.0,600.0,5,84.0,322.0,154.0,369.0
0000139,800.0,600.0,5,149.0,370.0,193.0,422.0
0000139,800.0,600.0,24,209.0,324.0,261.0,372.0
0000139,800.0,600.0,8,261.0,505.0,297.0,535.0
0000139,800.0,600.0,8,291.0,568.0,325.0,591.0
0000139,800.0,600.0,8,322.0,546.0,353.0,573.0
0000139,800.0,600.0,5,289.0,455.0,347.0,499.0
0000139,800.0,600.0,5,337.0,450.0,369.0,495.0
0000139,800.0,600.0,24,311.0,495.0,363.0,526.0
0000139,800.0,600.0,32,373.0,531.0,415.0,560.0
0000139,800.0,600.0,13,412.0,502.0,475.0,563.0
0000139,800.0,600.0,16,380.0,392.0,424.0,432.0
0000139,800.0,600.0,15,370.0,100.0,432.0,152.0
0000139,800.0,600.0,32,378.0,155.0,425.0,187.0
0000139,800.0,600.0,32,499.0,139.0,545.0,181.0
0000139,800.0,600.0,5,612.0,278.0,668.0,349.0
0000139,800.0,600.0,8,651.0,390.0,676.0,414.0
0000139,800.0,600.0,5,585.0,496.0,651.0,545.0
0000139,800.0,600.0,36,309.0,224.0,334.0,242.0
0000139,800.0,600.0,8,98.0,303.0,132.0,335.0
0000139,800.0,600.0,32,754.0,263.0,793.0,308.0
0000140,800.0,600.0,32,342.0,56.0,382.0,102.0
0000140,800.0,600.0,32,129.0,325.0,165.0,371.0
0000140,800.0,600.0,36,330.0,232.0,351.0,272.0
0000140,800.0,600.0,32,404.0,521.0,450.0,567.0
0000141,800.0,600.0,36,438.0,163.0,470.0,192.0
0000141,800.0,600.0,36,388.0,232.0,424.0,253.0
0000141,800.0,600.0,36,327.0,279.0,365.0,304.0
0000141,800.0,600.0,31,305.0,251.0,358.0,277.0
0000141,800.0,600.0,36,67.0,463.0,96.0,480.0
0000141,800.0,600.0,36,143.0,475.0,171.0,494.0
0000141,800.0,600.0,36,218.0,488.0,256.0,507.0
0000141,800.0,600.0,36,296.0,417.0,336.0,438.0
0000141,800.0,600.0,36,278.0,375.0,309.0,395.0
0000141,800.0,600.0,36,325.0,358.0,353.0,396.0
0000141,800.0,600.0,32,292.0,468.0,336.0,505.0
0000141,800.0,600.0,36,642.0,551.0,669.0,576.0
0000141,800.0,600.0,36,596.0,524.0,626.0,542.0
0000141,800.0,600.0,36,513.0,443.0,548.0,470.0
0000141,800.0,600.0,5,432.0,435.0,493.0,481.0
0000141,800.0,600.0,36,474.0,310.0,497.0,350.0
0000141,800.0,600.0,36,546.0,348.0,574.0,384.0
0000141,800.0,600.0,36,584.0,365.0,626.0,385.0
0000141,800.0,600.0,36,609.0,391.0,634.0,426.0
0000141,800.0,600.0,36,586.0,327.0,605.0,363.0
0000141,800.0,600.0,32,727.0,401.0,759.0,445.0
0000141,800.0,600.0,36,634.0,261.0,652.0,295.0
0000141,800.0,600.0,36,660.0,251.0,681.0,289.0
0000141,800.0,600.0,36,674.0,297.0,707.0,325.0
0000141,800.0,600.0,36,710.0,267.0,740.0,290.0
0000141,800.0,600.0,36,742.0,216.0,761.0,253.0
0000141,800.0,600.0,5,505.0,126.0,570.0,178.0
0000141,800.0,600.0,7,632.0,46.0,655.0,79.0
0000141,800.0,600.0,36,579.0,389.0,599.0,430.0
0000142,800.0,600.0,8,300.0,20.0,328.0,47.0
0000142,800.0,600.0,36,306.0,158.0,341.0,173.0
0000142,800.0,600.0,36,178.0,158.0,197.0,185.0
0000142,800.0,600.0,36,268.0,232.0,300.0,262.0
0000142,800.0,600.0,36,368.0,250.0,388.0,289.0
0000142,800.0,600.0,36,362.0,279.0,380.0,322.0
0000142,800.0,600.0,32,323.0,245.0,373.0,281.0
0000142,800.0,600.0,8,125.0,335.0,154.0,365.0
0000142,800.0,600.0,32,377.0,512.0,431.0,559.0
0000142,800.0,600.0,36,421.0,475.0,456.0,503.0
0000142,800.0,600.0,36,369.0,420.0,413.0,451.0
0000142,800.0,600.0,36,488.0,375.0,514.0,411.0
0000142,800.0,600.0,32,414.0,331.0,462.0,364.0
0000142,800.0,600.0,36,511.0,137.0,536.0,174.0
0000142,800.0,600.0,36,468.0,121.0,487.0,158.0
0000142,800.0,600.0,36,484.0,94.0,504.0,131.0
0000142,800.0,600.0,36,561.0,97.0,583.0,134.0
0000142,800.0,600.0,36,445.0,60.0,463.0,91.0
0000142,800.0,600.0,36,448.0,22.0,471.0,54.0
0000142,800.0,600.0,36,468.0,35.0,500.0,65.0
0000142,800.0,600.0,36,627.0,456.0,655.0,470.0
0000142,800.0,600.0,36,585.0,578.0,623.0,598.0
0000142,800.0,600.0,32,608.0,562.0,644.0,597.0
0000142,800.0,600.0,32,645.0,545.0,674.0,591.0
0000142,800.0,600.0,36,427.0,557.0,462.0,575.0
0000142,800.0,600.0,36,501.0,67.0,523.0,87.0
0000143,800.0,600.0,13,267.0,22.0,332.0,78.0
0000145,800.0,600.0,5,150.0,43.0,178.0,95.0
0000145,800.0,600.0,5,174.0,172.0,228.0,243.0
0000145,800.0,600.0,5,150.0,253.0,196.0,312.0
0000147,800.0,600.0,32,273.0,214.0,316.0,263.0
0000147,800.0,600.0,36,310.0,388.0,339.0,422.0
0000147,800.0,600.0,36,210.0,465.0,249.0,493.0
0000147,800.0,600.0,13,447.0,490.0,513.0,547.0
0000147,800.0,600.0,36,514.0,451.0,547.0,467.0
0000147,800.0,600.0,36,519.0,430.0,561.0,451.0
0000147,800.0,600.0,36,460.0,257.0,501.0,282.0
0000147,800.0,600.0,36,498.0,130.0,534.0,149.0
0000153,800.0,600.0,8,165.0,104.0,206.0,139.0
0000155,800.0,600.0,6,147.0,174.0,195.0,216.0
0000156,800.0,600.0,7,115.0,260.0,161.0,300.0
0000156,800.0,600.0,8,132.0,305.0,161.0,345.0
0000156,800.0,600.0,6,432.0,477.0,474.0,533.0
0000159,800.0,600.0,36,267.0,196.0,297.0,230.0
0000159,800.0,600.0,15,233.0,323.0,276.0,372.0
0000159,800.0,600.0,36,410.0,342.0,438.0,382.0
0000159,800.0,600.0,36,584.0,134.0,611.0,160.0
0000159,800.0,600.0,36,446.0,145.0,486.0,165.0
0000159,800.0,600.0,36,467.0,122.0,508.0,144.0
0000159,800.0,600.0,36,522.0,62.0,549.0,91.0
0000159,800.0,600.0,36,513.0,45.0,552.0,62.0
0000159,800.0,600.0,15,334.0,55.0,379.0,112.0
0000159,800.0,600.0,36,272.0,51.0,297.0,77.0
0000159,800.0,600.0,36,578.0,91.0,613.0,121.0
0000159,800.0,600.0,36,722.0,95.0,749.0,130.0
0000164,800.0,600.0,36,183.0,1.0,204.0,16.0
0000164,800.0,600.0,36,184.0,41.0,198.0,69.0
0000164,800.0,600.0,36,222.0,83.0,249.0,108.0
0000164,800.0,600.0,36,187.0,88.0,200.0,116.0
0000164,800.0,600.0,36,163.0,92.0,177.0,124.0
0000164,800.0,600.0,36,176.0,98.0,194.0,129.0
0000164,800.0,600.0,36,200.0,125.0,214.0,163.0
0000164,800.0,600.0,36,225.0,149.0,245.0,181.0
0000164,800.0,600.0,36,286.0,110.0,318.0,122.0
0000164,800.0,600.0,36,299.0,120.0,334.0,139.0
0000164,800.0,600.0,36,301.0,139.0,339.0,154.0
0000164,800.0,600.0,36,92.0,195.0,115.0,225.0
0000164,800.0,600.0,36,203.0,216.0,234.0,239.0
0000164,800.0,600.0,36,277.0,181.0,310.0,206.0
0000164,800.0,600.0,36,234.0,204.0,270.0,233.0
0000164,800.0,600.0,36,263.0,209.0,295.0,240.0
0000164,800.0,600.0,36,243.0,225.0,278.0,253.0
0000164,800.0,600.0,36,162.0,329.0,194.0,350.0
0000164,800.0,600.0,36,275.0,325.0,300.0,353.0
0000164,800.0,600.0,36,344.0,298.0,375.0,326.0
0000164,800.0,600.0,36,448.0,169.0,487.0,192.0
0000164,800.0,600.0,36,341.0,187.0,360.0,216.0
0000164,800.0,600.0,36,342.0,216.0,371.0,245.0
0000164,800.0,600.0,36,351.0,91.0,380.0,117.0
0000164,800.0,600.0,32,368.0,106.0,406.0,144.0
0000164,800.0,600.0,8,399.0,448.0,428.0,483.0
0000169,800.0,600.0,5,292.0,21.0,345.0,75.0
0000169,800.0,600.0,8,132.0,188.0,163.0,208.0
0000173,800.0,600.0,36,155.0,52.0,189.0,75.0
0000173,800.0,600.0,6,65.0,110.0,110.0,164.0
0000173,800.0,600.0,5,155.0,97.0,212.0,158.0
0000173,800.0,600.0,5,240.0,152.0,294.0,208.0
0000173,800.0,600.0,5,265.0,159.0,321.0,223.0
0000173,800.0,600.0,13,53.0,355.0,108.0,407.0
0000173,800.0,600.0,32,601.0,38.0,642.0,89.0
0000173,800.0,600.0,8,354.0,1.0,391.0,28.0
0000175,800.0,600.0,5,192.0,183.0,246.0,237.0
0000176,800.0,600.0,36,296.0,32.0,327.0,53.0
0000176,800.0,600.0,36,252.0,56.0,282.0,73.0
0000176,800.0,600.0,36,240.0,101.0,272.0,118.0
0000176,800.0,600.0,36,168.0,143.0,192.0,175.0
0000176,800.0,600.0,36,184.0,139.0,208.0,171.0
0000176,800.0,600.0,36,217.0,176.0,233.0,207.0
0000176,800.0,600.0,36,193.0,200.0,215.0,231.0
0000176,800.0,600.0,36,273.0,193.0,308.0,219.0
0000176,800.0,600.0,36,269.0,215.0,320.0,267.0
0000176,800.0,600.0,32,141.0,170.0,186.0,200.0
0000176,800.0,600.0,32,237.0,324.0,283.0,367.0
0000176,800.0,600.0,36,240.0,293.0,277.0,323.0
0000176,800.0,600.0,36,473.0,417.0,495.0,463.0
0000176,800.0,600.0,36,367.0,269.0,382.0,306.0
0000176,800.0,600.0,36,632.0,306.0,666.0,326.0
0000176,800.0,600.0,36,548.0,239.0,573.0,275.0
0000176,800.0,600.0,1,568.0,284.0,577.0,290.0
0000176,800.0,600.0,36,467.0,116.0,491.0,150.0
0000176,800.0,600.0,36,523.0,127.0,546.0,160.0
0000176,800.0,600.0,36,398.0,129.0,428.0,155.0
0000180,800.0,600.0,14,175.0,527.0,190.0,546.0
0000182,800.0,600.0,6,308.0,84.0,362.0,137.0
0000182,800.0,600.0,8,153.0,122.0,183.0,148.0
0000182,800.0,600.0,8,101.0,259.0,121.0,281.0
0000182,800.0,600.0,8,96.0,281.0,120.0,303.0
0000182,800.0,600.0,5,255.0,282.0,310.0,347.0
0000182,800.0,600.0,5,211.0,359.0,265.0,417.0
0000182,800.0,600.0,36,401.0,23.0,442.0,50.0
0000182,800.0,600.0,36,264.0,94.0,300.0,113.0
0000182,800.0,600.0,8,235.0,50.0,255.0,78.0
0000182,800.0,600.0,7,178.0,136.0,204.0,172.0
0000182,800.0,600.0,32,270.0,341.0,319.0,378.0
0000182,800.0,600.0,36,447.0,152.0,476.0,175.0
0000184,800.0,600.0,5,300.0,91.0,348.0,165.0
0000184,800.0,600.0,6,167.0,376.0,218.0,416.0
0000194,800.0,600.0,6,258.0,338.0,302.0,401.0
0000196,800.0,600.0,7,157.0,409.0,189.0,459.0
0000197,800.0,600.0,32,346.0,3.0,381.0,48.0
0000197,800.0,600.0,5,129.0,257.0,171.0,328.0
0000197,800.0,600.0,24,163.0,281.0,213.0,354.0
0000199,800.0,600.0,5,242.0,38.0,299.0,83.0
0000199,800.0,600.0,5,178.0,87.0,234.0,148.0
0000199,800.0,600.0,5,230.0,132.0,279.0,190.0
0000199,800.0,600.0,36,212.0,65.0,247.0,89.0
0000199,800.0,600.0,5,175.0,182.0,223.0,236.0
0000199,800.0,600.0,5,186.0,252.0,238.0,303.0
0000199,800.0,600.0,6,214.0,276.0,283.0,325.0
0000199,800.0,600.0,5,151.0,325.0,208.0,367.0
0000199,800.0,600.0,5,215.0,317.0,269.0,378.0
0000199,800.0,600.0,5,307.0,375.0,362.0,442.0
0000199,800.0,600.0,13,254.0,422.0,307.0,488.0
0000199,800.0,600.0,13,313.0,467.0,367.0,520.0
0000199,800.0,600.0,5,258.0,499.0,313.0,547.0
0000199,800.0,600.0,5,462.0,469.0,515.0,522.0
0000199,800.0,600.0,7,426.0,450.0,482.0,495.0
0000199,800.0,600.0,13,636.0,284.0,711.0,368.0
0000200,800.0,600.0,36,62.0,209.0,88.0,236.0
0000200,800.0,600.0,36,200.0,416.0,242.0,442.0
0000201,800.0,600.0,8,204.0,80.0,236.0,115.0
0000201,800.0,600.0,8,108.0,348.0,133.0,372.0
0000201,800.0,600.0,13,172.0,378.0,234.0,454.0
0000201,800.0,600.0,8,370.0,547.0,402.0,577.0
0000202,800.0,600.0,5,176.0,78.0,225.0,133.0
0000202,800.0,600.0,5,300.0,236.0,368.0,302.0
0000202,800.0,600.0,8,233.0,506.0,266.0,540.0
0000204,800.0,600.0,25,243.0,137.0,290.0,209.0
0000205,800.0,600.0,8,84.0,392.0,122.0,447.0
0000207,800.0,600.0,7,342.0,33.0,378.0,79.0
0000207,800.0,600.0,36,411.0,44.0,446.0,62.0
0000207,800.0,600.0,36,405.0,62.0,441.0,86.0
0000207,800.0,600.0,32,445.0,45.0,489.0,86.0
0000207,800.0,600.0,36,371.0,163.0,407.0,196.0
0000207,800.0,600.0,36,361.0,187.0,391.0,214.0
0000207,800.0,600.0,36,349.0,229.0,391.0,254.0
0000207,800.0,600.0,36,477.0,174.0,516.0,205.0
0000207,800.0,600.0,36,469.0,280.0,501.0,318.0
0000207,800.0,600.0,13,286.0,318.0,339.0,381.0
0000207,800.0,600.0,5,115.0,387.0,168.0,451.0
0000207,800.0,600.0,8,344.0,542.0,375.0,564.0
0000207,800.0,600.0,36,605.0,533.0,640.0,557.0
0000207,800.0,600.0,32,653.0,520.0,686.0,571.0
0000207,800.0,600.0,36,571.0,115.0,605.0,145.0
0000208,800.0,600.0,16,72.0,251.0,112.0,298.0
0000208,800.0,600.0,8,268.0,220.0,303.0,261.0
0000208,800.0,600.0,5,133.0,347.0,204.0,402.0
0000208,800.0,600.0,5,168.0,407.0,223.0,461.0
0000208,800.0,600.0,8,348.0,496.0,379.0,530.0
0000208,800.0,600.0,13,421.0,485.0,509.0,527.0
0000209,800.0,600.0,7,245.0,461.0,266.0,495.0
0000209,800.0,600.0,6,255.0,545.0,314.0,589.0
0000209,800.0,600.0,16,447.0,543.0,494.0,587.0
0000211,800.0,600.0,8,234.0,16.0,280.0,51.0
0000211,800.0,600.0,8,125.0,61.0,163.0,98.0
0000211,800.0,600.0,24,83.0,242.0,130.0,297.0
0000211,800.0,600.0,8,165.0,91.0,195.0,125.0
0000212,800.0,600.0,5,98.0,204.0,154.0,255.0
0000212,800.0,600.0,5,145.0,312.0,196.0,357.0
0000212,800.0,600.0,13,229.0,331.0,292.0,377.0
0000212,800.0,600.0,6,114.0,323.0,154.0,351.0
0000212,800.0,600.0,8,43.0,314.0,69.0,338.0
0000212,800.0,600.0,8,161.0,295.0,184.0,322.0
0000212,800.0,600.0,32,411.0,65.0,450.0,113.0
0000213,800.0,600.0,8,152.0,125.0,186.0,153.0
0000213,800.0,600.0,8,141.0,423.0,171.0,453.0
0000219,800.0,600.0,32,376.0,70.0,423.0,121.0
0000219,800.0,600.0,15,261.0,15.0,319.0,52.0
0000221,800.0,600.0,36,83.0,108.0,110.0,140.0
0000221,800.0,600.0,36,261.0,59.0,298.0,82.0
0000221,800.0,600.0,36,241.0,101.0,254.0,132.0
0000221,800.0,600.0,36,250.0,110.0,281.0,131.0
0000221,800.0,600.0,36,233.0,133.0,265.0,154.0
0000221,800.0,600.0,36,73.0,210.0,99.0,244.0
0000221,800.0,600.0,28,81.0,246.0,125.0,282.0
0000221,800.0,600.0,36,277.0,277.0,307.0,300.0
0000221,800.0,600.0,36,293.0,291.0,326.0,319.0
0000221,800.0,600.0,36,313.0,275.0,340.0,308.0
0000221,800.0,600.0,36,275.0,321.0,294.0,361.0
0000221,800.0,600.0,36,225.0,355.0,266.0,384.0
0000221,800.0,600.0,36,472.0,574.0,510.0,591.0
0000221,800.0,600.0,36,600.0,468.0,624.0,501.0
0000221,800.0,600.0,36,467.0,383.0,493.0,413.0
0000221,800.0,600.0,36,377.0,328.0,400.0,365.0
0000221,800.0,600.0,36,473.0,313.0,493.0,351.0
0000221,800.0,600.0,8,385.0,367.0,415.0,398.0
0000221,800.0,600.0,36,400.0,238.0,437.0,274.0
0000221,800.0,600.0,36,429.0,175.0,451.0,209.0
0000221,800.0,600.0,36,370.0,142.0,397.0,177.0
0000221,800.0,600.0,36,365.0,116.0,403.0,138.0
0000221,800.0,600.0,36,422.0,80.0,454.0,108.0
0000221,800.0,600.0,36,461.0,73.0,492.0,93.0
0000221,800.0,600.0,36,433.0,58.0,448.0,87.0
0000221,800.0,600.0,36,399.0,67.0,433.0,84.0
0000221,800.0,600.0,36,387.0,50.0,431.0,71.0
0000221,800.0,600.0,36,403.0,11.0,421.0,52.0
0000221,800.0,600.0,36,432.0,32.0,465.0,43.0
0000221,800.0,600.0,36,462.0,24.0,484.0,54.0
0000221,800.0,600.0,36,530.0,64.0,572.0,85.0
0000221,800.0,600.0,36,580.0,27.0,607.0,64.0
0000221,800.0,600.0,36,668.0,54.0,698.0,86.0
0000224,800.0,600.0,13,249.0,56.0,309.0,135.0
0000226,800.0,600.0,6,389.0,21.0,437.0,61.0
0000226,800.0,600.0,6,203.0,227.0,254.0,275.0
0000226,800.0,600.0,24,250.0,183.0,297.0,233.0
0000226,800.0,600.0,24,230.0,264.0,268.0,318.0
0000226,800.0,600.0,13,191.0,132.0,253.0,185.0
0000226,800.0,600.0,13,171.0,180.0,230.0,224.0
0000226,800.0,600.0,7,155.0,333.0,196.0,358.0
0000226,800.0,600.0,8,135.0,453.0,174.0,496.0
0000226,800.0,600.0,8,280.0,443.0,318.0,473.0
0000227,800.0,600.0,25,142.0,249.0,173.0,321.0
0000229,800.0,600.0,32,72.0,104.0,109.0,141.0
0000229,800.0,600.0,29,194.0,419.0,237.0,462.0
0000229,800.0,600.0,36,380.0,447.0,401.0,481.0
0000229,800.0,600.0,36,469.0,528.0,491.0,561.0
0000229,800.0,600.0,36,495.0,384.0,521.0,416.0
0000229,800.0,600.0,32,478.0,411.0,520.0,461.0
0000229,800.0,600.0,32,443.0,304.0,494.0,338.0
0000229,800.0,600.0,36,586.0,452.0,604.0,483.0
0000229,800.0,600.0,36,750.0,403.0,774.0,426.0
0000229,800.0,600.0,36,565.0,231.0,598.0,259.0
